X,Y,OBJECTID,Weekday,stop_code,StopMode,stop_name,stop_lat,stop_lon,F28,F38,F55,F60,F61,F62,F63,F64,F65,F75,F80,F81,F82,F84,A,B,C,D,E,F,G,H,J,L,O,P,R,S,W
-9965703.42088963,5326480.20946755,791,0.09090909,6261,MB,Deming at Terrace,43.095244,-89.523437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0,0,0,0,0,0,0,0
-9965064.44696576,5319927.90959171,792,4.27272727,6263,MB,S High Point at Watts,43.052248,-89.517697,0,0,0,0,0,0.45454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81818182,0,0
-9962179.82509913,5320365.4398427,793,1.36363636,6266,MB,Odana at Potomac,43.05512,-89.491784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36363636,0,0,0,0,0,0
-9963414.35815343,5319663.45148286,794,14.36363636,6269,MB,S Gammon at Watts,43.050512,-89.502874,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18181818,0,0,0,0,0,0,0
-9965835.33455966,5322578.84600166,795,2.22727273,6279,MB,Junction at U W Health,43.069647,-89.524622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22727273,0,0,0,0,0,0,0,0,0
-9962915.64688303,5328224.51537659,796,2.90909091,6288,MB,Century at Donna,43.106685,-89.498394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90909091,0,0,0,0,0,0,0,0,0
-9965081.59026927,5320575.68100819,797,0.04545455,6290,MB,S High Point at D'Onofrio,43.0565,-89.517851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545455,0,0
-9961499.10638317,5325572.12859684,798,17.5,6291,MB,University at Allen,43.089287,-89.485669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0
-9961506.67614093,5326681.74626924,799,0.18181818,6301,MB,Allen at Mendota,43.096566,-89.485737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0,0,0,0,0,0,0,0
-9965735.03563826,5326515.72969119,800,0.36363636,6304,MB,Deming at Terrace,43.095477,-89.523721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636,0,0,0,0,0,0,0,0,0
-9962397.89988005,5327220.21526411,801,0.36363636,6306,MB,Branch at Maywood,43.100098,-89.493743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636,0,0
-9961596.399561,5327238.51025874,802,8.09090909,6318,MB,Allen at Maywood,43.100218,-89.486543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09090909,0,0,0,0,0,0,0,0,0
-9963367.38139284,5324290.72157873,803,11.04545455,6320,MB,N Gammon at Sawmill,43.08088,-89.502452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.04545455,0,0
-9966639.06128742,5323661.13301627,804,1.68181818,6334,MB,Heartland at Deming,43.076749,-89.531842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68181818,0,0,0,0,0,0,0,0,0
-9961870.13430356,5323443.20252011,805,0.09090909,6340,MB,Old Sauk at Ozark,43.075319,-89.489002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0
-9966586.51840688,5323396.56914609,806,1.68181818,6342,MB,Old Sauk at Samuel,43.075013,-89.53137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68181818,0,0,0,0,0,0,0,0,0
-9963540.26057495,5320716.30145846,807,61.18181818,6350,MB,West Towne Ring at West Towne Mall,43.057423,-89.504005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.90909091,10.27272727,0,0,0,0,0,0
-9963071.60553946,5320576.1379595,808,5.86363636,6357,MB,Odana at Burlington Coat,43.056503,-89.499795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86363636,0,0,0,0,0,0
-9965886.54140334,5322963.46869388,809,4.63636364,6365,MB,Junction at City Center West,43.072171,-89.525082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63636364,0,0,0,0,0,0,0,0,0
-9963971.40096235,5323437.41142687,810,0.54545455,6366,MB,Old Sauk at N Westfield,43.075281,-89.507878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54545455,0,0
-9965972.03476735,5321923.77421812,811,2.95454545,6368,MB,Junction at Prairie Towne,43.065348,-89.52585,0,0,0,0,0,0.95454545,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-9952980.38240639,5321442.8994787,812,1.72727273,638,MB,S Randall at Drake,43.062192,-89.409144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72727273,0,0,0,0
-9962757.01665219,5320613.15925509,813,1.13636364,6382,MB,Odana at Grand Canyon,43.056746,-89.496969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636364,0,0,0,0,0,0
-9963260.95994633,5328569.57314829,814,0.59090909,6388,MB,Century at Park,43.108948,-89.501496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0,0,0,0,0,0,0,0,0
-9964381.83596674,5327346.90940221,815,3.45454545,6394,MB,Parmenter at Lee,43.100929,-89.511565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45454545,0,0,0,0,0,0,0,0,0
-9962565.21309832,5326702.78442341,816,0.45454545,6395,MB,Branch at University,43.096704,-89.495246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545,0,0
-9965356.10408667,5322951.73478306,817,0.77272727,6410,MB,N High Point at Sauk Creek,43.072094,-89.520317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77272727,0,0
-9966141.0178731,5326949.29979799,818,7,6413,MB,Murphy at Eagle,43.098321,-89.527368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
-9963457.55012687,5320417.54266518,819,4.22727273,6422,MB,S Gammon at Odana,43.055462,-89.503262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22727273,0,0,0,0,0,0,0
-9965898.7865612,5322859.69208908,820,6.09090909,6430,MB,Junction at City Center West,43.07149,-89.525192,0,0,0,0,0,0.90909091,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18181818,0,0,0,0,0,0,0,0,0
-9961496.43477064,5325709.92796053,821,2.59090909,6439,MB,Allen at University,43.090191,-89.485645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59090909,0,0,0,0,0,0,0,0,0
-9963361.14748719,5321758.45166233,822,0.09090909,6445,MB,S Gammon at Memorial High,43.064263,-89.502396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04545455,0.04545455,0,0,0,0,0,0
-9966136.67632229,5320487.31813341,823,5.77272727,6455,MB,S Junction at Watts,43.05592,-89.527329,0,0,0.54545455,0,0,0.09090909,0,0,0,0,0,0,0,0,0,0,0,2.63636364,0,0,0,0,0,0,0,0,2.5,0,0
-9963478.1443378,5321973.90482966,824,40.22727273,6460,MB,Tree at S Gammon,43.065677,-89.503447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81818182,29.40909091,0,0,0,0,0,0
-9963969.39724588,5319688.89150115,825,3.27272727,6464,MB,Watts at Walmart,43.050679,-89.50786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727,0,0,0,0,0,0,0,0,0,0,0
-9965023.2587671,5321242.69470728,826,4.68181818,6473,MB,S High Point at Mineral Point,43.060878,-89.517327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68181818,0,0
-9965852.47765954,5325812.66923125,827,7.04545455,6476,MB,J Q Hammons at Greenway,43.090865,-89.524776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04545455,0,0,0,0,0,0,0,0,0
-9966565.81293755,5323346.12614316,828,1.13636364,6483,MB,Old Sauk at Samuel,43.074682,-89.531184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13636364,0,0,0,0,0,0,0,0,0
-9962230.69804402,5327826.41112196,829,16.86363636,6489,MB,Century at Branch,43.104074,-89.492241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.63636364,0,0,0,0,0,0,1.22727273,0,0
-9964242.68655564,5328537.39976345,830,3.36363636,6494,MB,Parmenter at Lisa,43.108737,-89.510315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36363636,0,0,0,0,0,0,0,0,0
-9965375.25099235,5320245.39115704,831,0.18181818,6504,MB,Watts at Princeton Club,43.054332,-89.520489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636364,0,0,0,0,0,0,0,0,0.04545455,0,0
-9962895.27539187,5323446.40287797,832,0.22727273,6506,MB,Old Sauk at Everglade,43.07534,-89.498211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727273,0,0
-9965284.74826321,5323003.69949779,833,11.27272727,6531,MB,N High Point at Sauk Creek,43.072435,-89.519676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27272727,0,0
-9965012.79481,5321773.38392366,834,6,6539,MB,S High Point at Tree,43.064361,-89.517233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
-9960663.98756716,5319575.40197152,835,8,6541,MB,Odana at Medical,43.049934,-89.478167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
-9963286.56347913,5326182.18093712,836,0.13636364,6543,MB,Park at South,43.093289,-89.501726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636364,0,0
-9964419.68452413,5326742.11669349,837,4.22727273,6554,MB,University at Parmenter,43.096962,-89.511905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22727273,0,0,0,0,0,0,0,0,0
-9960299.52759656,5328813.24072049,838,4.90909091,6560,MB,Valley Ridge at Century,43.110546,-89.474893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90909091,0,0
-9964552.59995558,5323424.61011999,839,1.31818182,6570,MB,Old Sauk at Widgeon,43.075197,-89.513099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31818182,0,0
-9960893.30567905,5328414.34898691,840,0.63636364,6582,MB,Century at Baskerville,43.10793,-89.480227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63636364,0,0
-9965060.21687427,5321140.46089289,841,0.68181818,6596,MB,S High Point at Mineral Point,43.060207,-89.517659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68181818,0,0
-9963311.94424822,5325415.12508823,842,0.09090909,6611,MB,N Gammon at Fortune,43.088257,-89.501954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0
-9963333.09496751,5324373.93826518,843,0.09090909,6621,MB,N Gammon at Sawmill,43.081426,-89.502144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0
-9962452.66919456,5326902.19152538,844,0,6625,MB,Branch at Franklin,43.098012,-89.494235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9962318.64051417,5327886.4840132,845,5.40909091,6628,MB,Century at Branch,43.104468,-89.493031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40909091,0,0,0,0,0,0,0,0,0
-9963267.86174306,5328532.82535046,846,9.04545455,6629,MB,Century at Park,43.108707,-89.501558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04545455,0,0,0,0,0,0,0,0,0
-9965149.60648533,5319910.08591988,847,1.45454545,6630,MB,Watts at S High Point,43.052131,-89.518462,0,0,0.40909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81818182,0,0,0,0,0,0,0,0,0.22727273,0,0
-9963010.71373828,5326774.74125715,848,2.90909091,6632,MB,University at Mayflower,43.097176,-89.499248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90909091,0,0
-9963134.83498343,5320608.74110198,849,0.68181818,6638,MB,Odana at Town Center,43.056717,-89.500363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68181818,0,0,0,0,0,0
-9961589.83175785,5327643.9078994,850,12.90909091,6642,MB,Allen at Lake,43.102877,-89.486484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90909091,0,0,0,0,0,0,0,0,0
-9962496.64036681,5326885.72655124,851,0.27272727,6650,MB,Branch at Franklin,43.097904,-89.49463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27272727,0,0
-9961344.03832663,5328052.21997582,852,0.22727273,6651,MB,Century at Marina,43.105555,-89.484276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727273,0,0
-9960849.22313583,5328381.56622656,853,0,6653,MB,Century at Baskerville,43.107715,-89.479831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9965698.30016257,5326904.63083825,854,13.77272727,6656,MB,Deming at Murphy,43.098028,-89.523391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77272727,0,0,0,0,0,0,0,0,0
-9963804.42175259,5328879.11437438,855,6.90909091,6663,MB,Century at Northbrook,43.110978,-89.506378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90909091,0,0,0,0,0,0,0,0,0
-9965038.06424023,5322343.5695338,856,6.22727273,6665,MB,N High Point at Brule,43.068103,-89.51746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22727273,0,0
-9965819.41575246,5325758.09729141,857,13.40909091,6667,MB,J Q Hammons at Greenway,43.090507,-89.524479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.40909091,0,0,0,0,0,0,0,0,0
-9966129.99723714,5325645.90581988,858,6.72727273,6670,MB,Deming at Greenway,43.089771,-89.527269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72727273,0,0,0,0,0,0,0,0,0
-9961691.80043575,5327906.00015969,859,10.81818182,6676,MB,Century at Allen,43.104596,-89.4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59090909,0,0,0,0,0,0,2.22727273,0,0
-9961081.32432736,5323446.4028642,860,0.59090909,6678,MB,Old Sauk at Crestwood School,43.07534,-89.481916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59090909,0,0
-9964348.77408777,5327367.33911241,861,12.68181818,6683,MB,Parmenter at Lee,43.101063,-89.511268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68181818,0,0,0,0,0,0,0,0,0
-9963886.90952081,5328943.15867547,862,0.77272727,6684,MB,Century at Northbrook,43.111398,-89.507119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77272727,0,0,0,0,0,0,0,0,0
-9963353.24379575,5320573.24328515,863,3.72727273,6685,MB,Odana at S Gammon,43.056484,-89.502325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72727273,0,0,0,0,0,0
-9965844.24006628,5324502.57518754,864,2.04545455,6689,MB,Fourier at J Q Hammons,43.08227,-89.524702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04545455,0,0,0,0,0,0,0,0,0
-9961544.19071281,5327261.8365691,865,2.36363636,6691,MB,Allen at Maywood,43.100371,-89.486074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36363636,0,0,0,0,0,0,0,0,0
-9966156.37985822,5323399.76944556,866,3.59090909,6700,MB,Old Sauk at Junction,43.075034,-89.527506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59090909,0,0,0,0,0,0,0,0,0
-9962319.86496754,5327667.99751076,867,8.36363636,6706,MB,Branch at Pheasant,43.103035,-89.493042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36363636,0,0
-9964323.83841273,5319706.25784529,868,0.5,6720,MB,Watts at Sky Ridge,43.050793,-89.511044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
-9964256.04488982,5328151.02266387,869,7.54545455,6721,MB,Parmenter at Donna,43.106203,-89.510435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54545455,0,0,0,0,0,0,0,0,0
-9960676.45528325,5319612.11455582,870,1.95454545,6728,MB,Odana at Medical,43.050175,-89.478279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95454545,0,0,0,0,0,0
-9966062.64890178,5325671.81951892,871,6,6733,MB,Greenway at Deming,43.089941,-89.526664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
-9966180.20233186,5321316.59019251,872,62.31818182,6748,MB,Junction at Mineral Point,43.061363,-89.52772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.31818182,0,0,0,0,0,0,0,0,0
-9963330.75725144,5324868.83421968,873,0.31818182,6761,MB,N Gammon at Middleton,43.084673,-89.502123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31818182,0,0
-9960996.61019593,5319764.75508388,874,3.27272727,6771,MB,Odana at Tokay,43.051177,-89.481155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727,0,0,0,0,0,0
-9963931.32586917,5321723.86389731,875,3,6778,MB,Tree at S Westfield,43.064036,-89.507518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818182,1.18181818,0,0,0,0,0,0
-9962421.16574967,5323442.74536478,876,0.09090909,6784,MB,Old Sauk at Yosemite,43.075316,-89.493952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0
-9963452.76350667,5321189.67309053,877,39.95454545,6793,MB,Mineral Point at S Gammon,43.06053,-89.503219,0,0,0,0,0,0,0,0.04545455,0,0,0,0,0,0,0,0,0,0,0,0,0,32.04545455,7.86363636,0,0,0,0,0,0
-9951698.09308407,5322963.62110294,878,4,68,MB,N Lake at W Johnson,43.072172,-89.397625,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9963345.00611526,5325406.89391271,879,8.31818182,6802,MB,N Gammon at Fortune,43.088203,-89.502251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31818182,0,0
-9962288.25030435,5327657.17242691,880,0.40909091,6803,MB,Branch at Pheasant,43.102964,-89.492758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40909091,0,0
-9964356.67764604,5326968.81410065,881,4.54545455,6805,MB,Parmenter at Franklin,43.098449,-89.511339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545455,0,0,0,0,0,0,0,0,0
-9965069.67900604,5322385.7786508,882,0.45454545,6814,MB,N High Point at Brule,43.06838,-89.517744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545,0,0
-9965872.29255443,5322524.14067629,883,0.77272727,6818,MB,Junction at U W Health,43.069288,-89.524954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77272727,0,0,0,0,0,0,0,0,0
-9953492.78597471,5322220.44789682,884,15.27272727,682,MB,Monroe at S Breese,43.067295,-89.413747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.27272727,0,0,0,0,0,0,0,0,0,0,0
-9962642.24629489,5326721.84070509,885,4,6822,MB,University at Branch,43.096829,-89.495938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
-9965809.50840879,5324188.75912546,886,2.45454545,6823,MB,Fourier at Excelsior,43.080211,-89.52439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45454545,0,0,0,0,0,0,0,0,0
-9965047.4150843,5320679.43218656,887,3.59090909,6827,MB,S High Point at D'Onofrio,43.057181,-89.517544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59090909,0,0
-9964616.27476742,5326695.61917609,888,12.59090909,6833,MB,University at Cayuga,43.096657,-89.513671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.59090909,0,0,0,0,0,0,0,0,0
-9966124.65390617,5323304.21745198,889,3.81818182,6840,MB,Junction at Old Sauk,43.074407,-89.527221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81818182,0,0,0,0,0,0,0,0,0
-9965685.94373127,5320384.1785151,890,0.81818182,6842,MB,Watts at Commerce,43.055243,-89.52328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40909091,0,0,0,0,0,0,0,0,0.40909091,0,0
-9966337.16271824,5324049.00087518,891,0.31818182,6843,MB,Excelsior at Crosswalk,43.079294,-89.52913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31818182,0,0,0,0,0,0,0,0,0
-9964183.90980446,5328900.6150008,892,5,6852,MB,Parmenter at Century,43.111119,-89.509787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
-9962388.21518601,5323409.98007543,893,4.68181818,6857,MB,Old Sauk at Yosemite,43.075101,-89.493656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68181818,0,0
-9966109.06910077,5320408.24942991,894,8.95454545,6863,MB,Watts at S Junction,43.055401,-89.527081,0,0,3.27272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13636364,0,0,0,0,0,0,0,0,0.54545455,0,0
-9964468.77644816,5323393.21644988,895,9.13636364,6871,MB,Old Sauk at Widgeon,43.074991,-89.512346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13636364,0,0
-9959975.25387453,5329205.2875003,896,43.59090909,6878,MB,South Ridge at Highway Q,43.113117,-89.47198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59090909,0,0
-9963274.42965451,5326516.64429274,897,0.90909091,6887,MB,Park at Hubbard,43.095483,-89.501617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90909091,0,0
-9962928.22600762,5326724.27985077,898,0.09090909,6891,MB,University at Mayflower,43.096845,-89.498507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909,0,0
-9961528.38336791,5326251.69462313,899,34.40909091,6894,MB,Allen at Marshall Park,43.093745,-89.485932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.40909091,0,0,0,0,0,0,0,0,0
-9963229.23391142,5326732.35981369,900,0.45454545,6899,MB,University at Park,43.096898,-89.501211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45454545,0,0
-9963319.51397535,5326161.75368982,901,4.63636364,6900,MB,Park at South,43.093155,-89.502022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63636364,0,0
-9960263.7939398,5328773.74727829,902,0.18181818,6901,MB,Century at Valley Ridge,43.110287,-89.474572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818,0,0
-9953551.7852636,5323168.58692602,903,57.95454545,692,MB,University at N Breese,43.073517,-89.414277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.95454545,0,0,0,0,0,0,0,0,0,0,0,0
-9963310.49717322,5323622.11854196,904,19.95454545,6921,MB,Old Sauk at N Gammon,43.076493,-89.501941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95454545,0,0
-9966129.21790917,5321227.91567241,905,2.09090909,6923,MB,Junction at Mineral Point,43.060781,-89.527262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09090909,0,0,0,0,0,0,0,0,0
-9965918.37883112,5321903.35639518,906,6.04545455,6925,MB,Junction at Prairie Towne,43.065214,-89.525368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04545455,0,0,0,0,0,0,0,0,0
-9966082.35251673,5324772.5050858,907,1.45454545,6931,MB,Fourier at La Petite,43.084041,-89.526841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45454545,0,0,0,0,0,0,0,0,0
-9963879.22836731,5323407.3893903,908,7.54545455,6937,MB,Old Sauk at N Westfield,43.075084,-89.50705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54545455,0,0
-9963513.20990928,5319629.32840078,909,6.72727273,6938,MB,Watts at S Gammon,43.050288,-89.503762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72727273,0,0,0,0,0,0,0,0,0,0,0
-9965812.51402375,5324409.75525998,910,0.63636364,6944,MB,Fourier at J Q Hammons,43.081661,-89.524417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63636364,0,0,0,0,0,0,0,0,0
-9961057.05666409,5319841.07630108,911,1.04545455,6952,MB,Odana at Tokay,43.051678,-89.481698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04545455,0,0,0,0,0,0
