X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,sign_type,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,PK_OP_WE,start_date,end_date
-9961544.76604905,5327263.38971845,2503,1551,6691,Allen at Maywood,This stop (#6691) is northbound on the 2399 block of Allen before Maywood,43.100371,-89.486074,1,,0,,,1,1,CMID,3,0,Allen,2399,Maywood,111,20250817,20250817
-9966156.96733446,5323401.3186189,2504,1554,6700,Old Sauk at Junction,This stop (#6700) is westbound on the 8300 block of Old Sauk after Junction,43.075034,-89.527506,1,,0,,,1,1,CMAD,1,270,Old Sauk,8300,Junction,111,20250817,20250817
-9962320.43934015,5327669.5494225,2505,1556,6706,Branch at Pheasant,This stop (#6706) is southbound on the 2600 block of Branch before Pheasant,43.103035,-89.493042,1,,0,,,1,1,CMID,3,180,Branch,2600,Pheasant,111,20250817,20250817
-9964256.61910382,5328152.5731662,2506,1559,6721,Parmenter at Donna,This stop (#6721) is northbound on the 2901 block of Parmenter after Donna,43.106203,-89.510435,1,,0,,,1,1,CMID,1,0,Parmenter,2901,Donna,111,20250817,20250817
-9966063.23077764,5325673.36933038,2507,1561,6733,Greenway at Deming,This stop (#6733) is eastbound on the 8399 block of Greenway after Deming,43.089941,-89.526664,1,,0,,,1,1,CMID,1,90,Greenway,8399,Deming,111,20250817,20250817
-9966180.79471643,5321318.13874589,2508,1563,6748,Junction at Mineral Point,This stop (#6748) is southbound on the 100 block of Junction before Mineral Point,43.061363,-89.52772,1,,0,,,1,1,CMAD,3,180,Junction,100,Mineral Point,111,20250817,20250817
-9962421.7497459,5323444.29572785,2509,1569,6784,Old Sauk at Yosemite,This stop (#6784) is westbound on the 6600 block of Old Sauk before Yosemite,43.075316,-89.493952,1,,0,,,1,1,CMAD,3,270,Old Sauk,6600,Yosemite,111,20250817,20250817
-9951698.67623744,5322965.18881379,2510,1574,0068,N Lake at W Johnson,This stop (#0068) is southbound on the 300 block of N Lake before W Johnson,43.072172,-89.397625,1,,0,,,1,1,CMAD,3,180,N Lake,300,W Johnson,011,20250817,20250817
-9963345.58602853,5325408.44358847,2511,1576,6802,N Gammon at Fortune,This stop (#6802) is southbound on the 1300 block of N Gammon before Fortune,43.088203,-89.502251,1,,0,,,1,1,CMID,3,180,N Gammon,1300,Fortune,111,20250817,20250817
-9962288.82455806,5327658.72431364,2512,1577,6803,Branch at Pheasant,This stop (#6803) is northbound on the 2601 block of Branch after Pheasant,43.102964,-89.492758,1,,0,,,1,1,CMID,1,0,Branch,2601,Pheasant,111,20250817,20250817
-9964357.25478503,5326970.36424116,2513,1578,6805,Parmenter at Franklin,This stop (#6805) is northbound on the 2101 block of Parmenter after Franklin,43.098449,-89.511339,1,,0,,,1,1,CMID,1,0,Parmenter,2101,Franklin,111,20250817,20250817
-9965070.26772134,5322387.32757667,2514,1581,6814,N High Point at Brule,This stop (#6814) is southbound on the 100 block of N High Point before Brule,43.06838,-89.517744,1,,0,,,1,1,CMAD,3,180,N High Point,100,Brule,111,20250817,20250817
-9965872.88169406,5322525.68942716,2515,1583,6818,Junction at U W Health,This stop (#6818) is southbound on the 400 block of Junction opposite U W Health,43.069288,-89.524954,1,,0,,,1,1,CMAD,4,180,Junction,400,U W Health,111,20250817,20250817
-9962642.82275906,5326723.3917291,2516,1585,6822,University at Branch,This stop (#6822) is westbound on the 6700 block of University after Branch,43.096829,-89.495938,1,,0,,,1,1,CMID,1,270,University,6700,Branch,111,20250817,20250817
-9965810.09357806,5324190.30859109,2517,1586,6823,Fourier at Excelsior,This stop (#6823) is northbound on the 999 block of Fourier after Excelsior,43.080211,-89.52439,1,,0,,,1,1,CMAD,1,0,Fourier,999,Excelsior,111,20250817,20250817
-9965048.00779652,5320680.98056249,2518,1588,6827,S High Point at D'Onofrio,This stop (#6827) is northbound on the 499 block of S High Point after D'Onofrio,43.057181,-89.517544,1,,0,,,1,1,CMAD,1,0,S High Point,499,D'Onofrio,111,20250817,20250817
-9966125.2413733,5323305.76649837,2519,1592,6840,Junction at Old Sauk,This stop (#6840) is southbound on the 698 block of Junction after Old Sauk,43.074407,-89.527221,1,,0,,,1,1,CMAD,1,180,Junction,698,Old Sauk,111,20250817,20250817
-9965686.53788589,5320385.72680055,2520,1593,6842,Watts at Commerce,This stop (#6842) is westbound on the 8200 block of Watts after Commerce,43.055243,-89.52328,1,,0,,,1,1,CMAD,1,270,Watts,8200,Commerce,111,20250817,20250817
-9966337.74874833,5324050.55012101,2521,1594,6843,Excelsior at Crosswalk,This stop (#6843) is northbound on the 8417 block of Excelsior adjacent Crosswalk,43.079294,-89.52913,1,,0,,,1,1,CMAD,2,0,Excelsior,8417,Crosswalk,111,20250817,20250817
-9964184.48223635,5328902.16576904,2522,1598,6852,Parmenter at Century,This stop (#6852) is southbound on the 3398 block of Parmenter after Century,43.111119,-89.509787,1,,0,,,1,1,CMID,1,180,Parmenter,3398,Century,111,20250817,20250817
-9963391.45225688,5324350.94952131,2523,1600,F654,Sawmill at N Gammon,This flag stop (#F654) is westbound on the 7000 block of Sawmill after N Gammon,43.081265,-89.502663,1,,0,,,0,0,CMAD,1,270,Sawmill,7000,N Gammon,100,20250817,20250817
-9962388.79931583,5323411.53044479,2524,1602,6857,Old Sauk at Yosemite,This stop (#6857) is eastbound on the 6599 block of Old Sauk after Yosemite,43.075101,-89.493656,1,,0,,,1,1,CMAD,1,90,Old Sauk,6599,Yosemite,111,20250817,20250817
-9966109.66360215,5320409.79771303,2525,1604,6863,Watts at S Junction,This stop (#6863) is eastbound on the 8299 block of Watts after S Junction,43.055401,-89.527081,1,,0,,,1,1,CMAD,1,90,Watts,8299,S Junction,111,20250817,20250817
-9959975.82472105,5329206.84434472,2526,1607,6878,South Ridge at Highway Q,This stop (#6878) is westbound on the 5300 block of South Ridge after Highway Q,43.113117,-89.47198,1,,0,,,1,1,CMID,1,270,South Ridge,5300,Highway Q,111,20250817,20250817
-9963275.00687015,5326518.19442992,2527,1611,6887,Park at Hubbard,This stop (#6887) is northbound on the 1799 block of Park after Hubbard,43.095483,-89.501617,1,,0,,,1,1,CMID,1,0,Park,1799,Hubbard,111,20250817,20250817
-9962928.80248952,5326725.83046138,2528,1613,6891,University at Mayflower,This stop (#6891) is eastbound on the 6799 block of University after Mayflower,43.096845,-89.498507,1,,0,,,1,1,CMID,1,90,University,6799,Mayflower,111,20250817,20250817
-9961528.96098775,5326253.2476077,2529,1614,6894,Allen at Marshall Park,This stop (#6894) is southbound on the 2046 block of Allen opposite Marshall Park,43.093745,-89.485932,1,,0,,,1,1,CMID,4,180,Allen,2046,Marshall Park,111,20250817,20250817
-9963229.81060263,5326733.91000461,2530,1615,6899,University at Park,This stop (#6899) is eastbound on the 6999 block of University after Park,43.096898,-89.501211,1,,0,,,1,1,CMID,1,90,University,6999,Park,111,20250817,20250817
-9963320.09211988,5326163.30375733,2531,1616,6900,Park at South,This stop (#6900) is southbound on the 1698 block of Park after South,43.093155,-89.502022,1,,0,,,1,1,CMID,1,180,Park,1698,South,111,20250817,20250817
-9960264.36572073,5328775.30334133,2532,1617,6901,Century at Valley Ridge,This stop (#6901) is eastbound on the 5399 block of Century before Valley Ridge,43.110287,-89.474572,1,,0,,,1,1,CMID,3,90,Century,5399,Valley Ridge,111,20250817,20250817
-9964160.89369465,5324161.96056369,2533,1622,F610,Sawmill at N Westfield,This flag stop (#F610) is westbound on the 7398 block of Sawmill before N Westfield,43.080025,-89.509575,1,,0,,,0,0,CMAD,3,270,Sawmill,7398,N Westfield,100,20250817,20250817
-9953552.36832271,5323170.15180255,2534,1624,0692,University at N Breese,This stop (#0692) is westbound on the 1600 block of University after N Breese,43.073517,-89.414277,1,,0,,,1,1,CMAD,1,270,University,1600,N Breese,111,20250817,20250817
-9963311.08105071,5323623.66781843,2535,1625,6921,Old Sauk at N Gammon,This stop (#6921) is eastbound on the 6999 block of Old Sauk after N Gammon,43.076493,-89.501941,1,,0,,,1,1,CMAD,1,90,Old Sauk,6999,N Gammon,111,20250817,20250817
-9966129.81058035,5321229.46406723,2536,1627,6923,Junction at Mineral Point,This stop (#6923) is northbound on the 101 block of Junction after Mineral Point,43.060781,-89.527262,1,,0,,,1,1,CMAD,1,0,Junction,101,Mineral Point,111,20250817,20250817
-9965918.96958647,5321904.90506143,2537,1629,6925,Junction at Prairie Towne,This stop (#6925) is northbound on the 261 block of Junction adjacent Prairie Towne,43.065214,-89.525368,1,,0,,,1,1,CMAD,2,0,Junction,261,Prairie Towne,111,20250817,20250817
-9963879.81344495,5323408.93857215,2538,1633,6937,Old Sauk at N Westfield,This stop (#6937) is eastbound on the 7199 block of Old Sauk after N Westfield,43.075084,-89.50705,1,,0,,,1,1,CMAD,1,90,Old Sauk,7199,N Westfield,111,20250817,20250817
-9963513.80343104,5319630.87655839,2539,1634,6938,Watts at S Gammon,This stop (#6938) is westbound on the 7000 block of Watts after S Gammon,43.050288,-89.503762,1,,0,,,1,1,CMAD,1,270,Watts,7000,S Gammon,111,20250817,20250817
-9965813.09865658,5324411.30476811,2540,1638,6944,Fourier at J Q Hammons,This stop (#6944) is southbound on the 1098 block of Fourier after J Q Hammons,43.081661,-89.524417,1,,0,,,1,1,CMAD,1,180,Fourier,1098,J Q Hammons,111,20250817,20250817
-9961057.64867565,5319842.62765312,2541,1640,6952,Odana at Tokay,This stop (#6952) is westbound on the 5800 block of Odana after Tokay,43.051678,-89.481698,1,,0,,,1,1,CMAD,1,270,Odana,5800,Tokay,111,20250817,20250817
-9965907.27051045,5326289.06884671,2542,1641,6958,Deming at J Q Hammons,This stop (#6958) is southbound on the 1800 block of Deming before J Q Hammons,43.09398,-89.525263,1,,0,,,0,1,CMID,3,180,Deming,1800,J Q Hammons,111,20250817,20250817
-9965185.36993661,5323347.67524399,2543,1644,6972,N High Point at Old Sauk,This stop (#6972) is southbound on the 698 block of N High Point after Old Sauk,43.074682,-89.518778,1,,0,,,1,1,CMAD,1,180,N High Point,698,Old Sauk,111,20250817,20250817
-9964104.77736198,5328944.55705435,2544,1645,6973,Century at Parmenter,This stop (#6973) is eastbound on the 7499 block of Century after Parmenter,43.111397,-89.509071,1,,0,,,1,1,CMID,1,90,Century,7499,Parmenter,111,20250817,20250817
-9964299.60847004,5319666.98002047,2545,1646,6979,Watts at Sky Ridge,This stop (#6979) is eastbound on the 7299 block of Watts after Sky Ridge,43.050525,-89.510821,1,,0,,,1,1,CMAD,1,90,Watts,7299,Sky Ridge,111,20250817,20250817
-9966226.2039379,5325108.31524264,2546,1647,6981,Deming at Fourier,This stop (#6981) is eastbound on the 1301 block of Deming after Fourier,43.086234,-89.528128,1,,0,,,1,1,CMAD,1,90,Deming,1301,Fourier,111,20250817,20250817
-9965870.08977068,5326276.8733113,2547,1648,6983,Deming at J Q Hammons,This stop (#6983) is northbound on the 1801 block of Deming after J Q Hammons,43.0939,-89.524929,1,,0,,,0,1,CMID,1,0,Deming,1801,J Q Hammons,111,20250817,20250817
-9952670.16116978,5323208.25161516,2548,1651,0706,N Charter at University,This stop (#0706) is southbound on the 400 block of N Charter before University,43.073767,-89.406352,1,,0,,,1,1,UWIS,3,180,N Charter,400,University,111,20250817,20250817
-9951274.00042895,5318738.1010197,2549,1652,0709,S Park at Burr Oak,This stop (#0709) is northbound on the 1999 block of S Park after Burr Oak,43.044427,-89.39381,1,,0,,,1,1,CMAD,1,0,S Park,1999,Burr Oak,111,20250817,20250817
-9950907.19516683,5322608.91041094,2550,1653,0710,S Bassett at W Washington,This stop (#0710) is southbound on the 2 block of S Bassett after W Washington,43.069834,-89.390515,1,,0,,,1,1,CMAD,1,180,S Bassett,2,W Washington,111,20250817,20250817
-9942397.04289467,5321490.79961564,2551,1655,7107,Turner at Pflaum,This stop (#7107) is northbound on the 5299 block of Turner after Pflaum,43.062496,-89.314067,1,,0,,,1,1,CMAD,1,0,Turner,5299,Pflaum,111,20250817,20250817
-9941020.35184968,5323120.79724057,2552,1656,7111,E Buckeye at Dondee,This stop (#7111) is eastbound on the 4701 block of E Buckeye after Dondee,43.073193,-89.3017,1,,0,,,1,1,CMAD,1,90,E Buckeye,4701,Dondee,111,20250817,20250817
-9943525.15047222,5324097.82951723,2553,1657,7114,Monona at Buckeye,This stop (#7114) is southbound on the 4101 block of Monona after Buckeye,43.079604,-89.324201,1,,0,,,1,1,CMON,1,180,Monona,4101,Buckeye,111,20250817,20250817
-9942390.02760873,5322804.58690036,2554,1658,7115,Turner at Allis,This stop (#7115) is northbound on the 4801 block of Turner before Allis,43.071118,-89.314004,1,,0,,,1,1,CMAD,3,0,Turner,4801,Allis,111,20250817,20250817
-9937799.42878951,5325942.15820631,2555,1663,F712,Dominion at Galileo,This flag stop (#F712) is westbound on the 6200 block of Dominion before Galileo,43.091704,-89.272766,1,,0,,,0,0,CMAD,3,270,Dominion,6200,Galileo,100,20250817,20250817
-9943455.01917449,5324093.71465562,2556,1664,F713,Buckeye at Monona,This flag stop (#F713) is eastbound on the 4101 block of Buckeye after Monona,43.079577,-89.323571,1,,0,,,1,0,CMAD,1,90,Buckeye,4101,Monona,100,20250817,20250817
-9936513.46541479,5326350.85604345,2557,1665,7134,Wyalusing at Stockbridge,This stop (#7134) is southbound on the 398 block of Wyalusing before Stockbridge,43.094385,-89.261214,1,,0,,,1,1,CMAD,3,180,Wyalusing,398,Stockbridge,111,20250817,20250817
-9942625.57646635,5324794.20908811,2558,1666,7137,Dempsey at Cottage Grove,This stop (#7137) is northbound on the 999 block of Dempsey after Cottage Grove,43.084173,-89.31612,1,,0,,,1,1,CMAD,1,0,Dempsey,999,Cottage Grove,111,20250817,20250817
-9941095.71065766,5325933.15853318,2559,1667,F714,Acewood at Onyx,This flag stop (#F714) is southbound on the 400 block of Acewood after Onyx,43.091645,-89.302377,1,,0,,,1,0,CMAD,1,180,Acewood,400,Onyx,100,20250817,20250817
-9938582.55979832,5327096.79450391,2560,1669,7148,Milwaukee at Milky,This stop (#7148) is westbound on the 5898 block of Milwaukee after Milky,43.099278,-89.279801,1,,0,,,1,1,CMAD,1,270,Milwaukee,5898,Milky,111,20250817,20250817
-9952020.39168501,5321929.91184491,2561,1670,0715,S Park at Meriter,This stop (#0715) is northbound on the 101 block of S Park opposite Meriter,43.065378,-89.400515,1,,0,,,1,1,CMAD,4,0,S Park,101,Meriter,111,20250817,20250817
-9938974.6316114,5324109.87745585,2562,1671,F751,S Thompson at 1309,This flag stop (#F751) is northbound on the 1309 block of S Thompson adjacent 1309,43.079683,-89.283323,1,,0,,,1,0,CMAD,2,0,S Thompson,1309,1309,100,20250817,20250817
-9940076.35863674,5325491.10077073,2563,1673,F754,Merryturn at Kevins,This flag stop (#F754) is southbound on the 698 block of Merryturn before Kevins,43.088745,-89.29322,1,,0,,,1,0,CMAD,3,180,Merryturn,698,Kevins,100,20250817,20250817
-9941222.28443209,5323698.07579672,2564,1674,F756,Acewood at Starker,This flag stop (#F756) is southbound on the 1498 block of Acewood before Starker,43.076981,-89.303514,1,,0,,,1,0,CMAD,3,180,Acewood,1498,Starker,100,20250817,20250817
-9937455.78556474,5325922.49422417,2565,1676,F763,Dominion at Traveler,This flag stop (#F763) is eastbound on the 6301 block of Dominion after Traveler,43.091575,-89.269679,1,,0,,,0,0,CMAD,1,90,Dominion,6301,Traveler,100,20250817,20250817
-9942319.22150427,5326952.8694916,2566,1677,7167,Milwaukee at Walbridge,This stop (#7167) is eastbound on the 4199 block of Milwaukee before S Walbridge,43.098334,-89.313368,1,,0,,,1,1,CMAD,3,90,Milwaukee,4199,S Walbridge,111,20250817,20250817
-9942867.8040232,5326930.30522785,2567,1679,7169,Milwaukee at Dempsey,This stop (#7169) is eastbound on the 3899 block of Milwaukee before Dempsey,43.098186,-89.318296,1,,0,,,1,1,CMAD,3,90,Milwaukee,3899,Dempsey,111,20250817,20250817
-9940948.54457685,5327011.26221858,2568,1680,7175,Milwaukee at Swanton,This stop (#7175) is eastbound on the 4799 block of Milwaukee after Swanton,43.098717,-89.301055,1,,0,,,1,1,CMAD,1,90,Milwaukee,4799,Swanton,111,20250817,20250817
-9941200.35288907,5324748.79069254,2569,1681,F776,Acewood at Cottage Grove,This flag stop (#F776) is southbound on the 1000 block of Acewood after Cottage Grove,43.083875,-89.303317,1,,0,,,1,0,CMAD,1,180,Acewood,1000,Cottage Grove,100,20250817,20250817
-9941170.07569594,5323698.07584139,2570,1682,F718,Starker at Acewood,This flag stop (#F718) is westbound on the 4600 block of Starker before Acewood,43.076981,-89.303045,1,,0,,,1,0,CMAD,3,270,Starker,4600,Acewood,100,20250817,20250817
-9941140.35233339,5324316.08423214,2571,1683,F711,Acewood at Leo,This flag stop (#F711) is northbound on the 1199 block of Acewood after Leo,43.081036,-89.302778,1,,0,,,1,0,CMAD,1,0,Acewood,1199,Leo,100,20250817,20250817
-9939856.84165813,5322239.25264953,2572,1685,F786,S Thompson at Vondron,This flag stop (#F786) is westbound on the 2298 block of S Thompson before Vondron,43.067408,-89.291248,1,,0,,,0,0,CMAD,3,270,S Thompson,2298,Vondron,100,20250817,20250817
-9940833.33413974,5323708.59215007,2573,1686,F788,Starker at Angel Crest,This flag stop (#F788) is westbound on the 4798 block of Starker after Angel Crest,43.07705,-89.30002,1,,0,,,1,0,CMAD,1,270,Starker,4798,Angel Crest,100,20250817,20250817
-9941395.38092068,5327032.3003359,2574,1688,7198,Milwaukee at Milo,This stop (#7198) is westbound on the 4500 block of Milwaukee after Milo,43.098855,-89.305069,1,,0,,,1,1,CMAD,1,270,Milwaukee,4500,Milo,111,20250817,20250817
-9939501.0631256,5323145.94440508,2575,1690,7203,E Buckeye at Ellen,This stop (#7203) is eastbound on the 5401 block of E Buckeye after Ellen,43.073358,-89.288052,1,,0,,,1,1,CMAD,1,90,E Buckeye,5401,Ellen,111,20250817,20250817
-9941107.51489682,5323144.11315189,2576,1691,7206,E Buckeye at Dondee,This stop (#7206) is westbound on the 4610 block of E Buckeye after Dondee,43.073346,-89.302483,1,,0,,,1,1,CMAD,1,270,E Buckeye,4610,Dondee,111,20250817,20250817
-9941641.50838369,5326990.37458559,2577,1692,7209,Milwaukee at Portland,This stop (#7209) is eastbound on the 4401 block of Milwaukee after Portland,43.09858,-89.30728,1,,0,,,1,1,CMAD,1,90,Milwaukee,4401,Portland,111,20250817,20250817
-9939867.86074512,5323196.99546733,2578,1693,F721,Vondron at E Buckeye,This flag stop (#F721) is northbound on the 1799 block of Vondron after E Buckeye,43.073693,-89.291347,1,,0,,,1,0,CMAD,1,0,Vondron,1799,E Buckeye,100,20250817,20250817
-9939853.0509508,5325969.74592487,2579,1694,F724,Merryturn at Retana,This flag stop (#F724) is southbound on the 400 block of Merryturn after Retana,43.091885,-89.291214,1,,0,,,1,0,CMAD,1,180,Merryturn,400,Retana,100,20250817,20250817
-9943616.54263826,5324781.55649782,2580,1695,7215,Atwood at Cottage Grove,This stop (#7215) is northbound on the 3898 block of Atwood after Cottage Grove,43.08409,-89.325022,1,,0,,,1,1,CMAD,1,0,Atwood,3898,Cottage Grove,111,20250817,20250817
-9939862.29628667,5322262.41406221,2581,1696,L723,Vondron at S Thompson,This flag stop (#L723) is northbound on the 2199 block of Vondron after S Thompson,43.06756,-89.291297,1,,0,,,1,0,CMAD,1,0,Vondron,2199,S Thompson,100,20250817,20250817
-9939945.34433867,5319853.78003302,2582,1697,7226,Femrite at Agriculture,This stop (#7226) is westbound on the 5198 block of Femrite after Agriculture,43.051751,-89.292043,1,,0,,,1,1,CMAD,1,270,Femrite,5198,Agriculture,111,20250817,20250817
-9939839.80298072,5326612.6014655,2583,1698,F720,Merryturn at Sudbury,This flag stop (#F720) is southbound on the 100 block of Merryturn after Sudbury,43.096102,-89.291095,1,,0,,,1,0,CMAD,1,180,Merryturn,100,Sudbury,100,20250817,20250817
-9943097.91063326,5321443.87006822,2584,1699,7232,Pflaum at Groveland,This stop (#7232) is westbound on the 702 block of Pflaum after Groveland,43.062188,-89.320363,1,,0,,,1,1,CMAD,1,270,Pflaum,702,Groveland,111,20250817,20250817
-9941717.76852515,5323103.88065282,2585,1700,7235,E Buckeye at S Stoughton E,This stop (#7235) is eastbound on the 4401 block of E Buckeye before S Stoughton E,43.073082,-89.307965,1,,0,,,1,1,CMAD,3,90,E Buckeye,4401,S Stoughton E,111,20250817,20250817
-9937507.43604361,5327153.81555218,2586,1701,7236,Milwaukee at Rustic,This stop (#7236) is westbound on the 6400 block of Milwaukee before Rustic,43.099652,-89.270143,1,,0,,,1,1,CMAD,3,270,Milwaukee,6400,Rustic,111,20250817,20250817
-9942364.86868183,5323191.96240779,2587,1702,7247,Buckeye at Turner,This stop (#7247) is eastbound on the 4801 block of Buckeye after Turner,43.07366,-89.313778,1,,0,,,1,1,CMAD,1,90,Buckeye,4801,Turner,111,20250817,20250817
-9940989.84393807,5327042.66805566,2588,1703,7248,Milwaukee at Swanton,This stop (#7248) is westbound on the 4700 block of Milwaukee before Swanton,43.098923,-89.301426,1,,0,,,1,1,CMAD,3,270,Milwaukee,4700,Swanton,111,20250817,20250817
-9938915.52232489,5323218.78933453,2589,1704,F755,S Thompson at E Buckeye,This flag stop (#F755) is northbound on the 1701 block of S Thompson after E Buckeye,43.073836,-89.282792,1,,0,,,1,0,CMAD,1,0,S Thompson,1701,E Buckeye,100,20250817,20250817
-9938261.85059045,5325611.22013279,2590,1705,F758,North Star at Copernicus,This flag stop (#F758) is southbound on the 620 block of North Star opposite Copernicus,43.089533,-89.27692,1,,0,,,0,0,CMAD,4,180,North Star,620,Copernicus,100,20250817,20250817
-9939357.12431492,5324809.1518195,2591,1707,7263,Cottage Grove at S Thompson,This stop (#7263) is eastbound on the 5499 block of Cottage Grove before S Thompson,43.084271,-89.286759,1,,0,,,1,1,CMAD,3,90,Cottage Grove,5499,S Thompson,111,20250817,20250817
-9936501.88874271,5325912.73988273,2592,1708,7269,Wyalusing at Dominion,This stop (#7269) is northbound on the 599 block of Wyalusing after Dominion,43.091511,-89.26111,1,,0,,,1,1,CMAD,1,0,Wyalusing,599,Dominion,111,20250817,20250817
-9941195.34424601,5324290.32674114,2593,1711,F782,Acewood at Leo,This flag stop (#F782) is southbound on the 1198 block of Acewood before Leo,43.080867,-89.303272,1,,0,,,1,0,CMAD,3,180,Acewood,1198,Leo,100,20250817,20250817
-9943882.59531406,5325300.40525797,2594,1713,7296,Atwood at Margaret,This stop (#7296) is southbound on the 3701 block of Atwood before Margaret,43.087494,-89.327412,1,,0,,,1,1,CMAD,3,180,Atwood,3701,Margaret,111,20250817,20250817
-9951328.88105137,5318717.69010696,2595,1714,0730,S Park at Burr Oak,This stop (#0730) is southbound on the 1998 block of S Park before Burr Oak,43.044293,-89.394303,1,,0,,,1,1,CMAD,3,180,S Park,1998,Burr Oak,111,20250817,20250817
-9940547.69166285,5321495.37353737,2596,1715,7302,Pflaum at Daniels,This stop (#7302) is westbound on the 4900 block of Pflaum before Daniels,43.062526,-89.297454,1,,0,,,1,1,CMAD,3,270,Pflaum,4900,Daniels,111,20250817,20250817
-9942666.09567696,5325371.43893776,2597,1716,7306,Dempsey at Rockwell,This stop (#7306) is southbound on the 748 block of Dempsey before Rockwell,43.08796,-89.316484,1,,0,,,1,1,CMAD,3,180,Dempsey,748,Rockwell,111,20250817,20250817
-9939593.11824227,5327014.92358889,2598,1718,F710,S Thompson at Milwaukee,This flag stop (#F710) is southbound on the 2 block of S Thompson after Milwaukee,43.098741,-89.288879,1,,0,,,1,0,CMAD,1,180,S Thompson,2,Milwaukee,100,20250817,20250817
-9939927.08285385,5323171.08859065,2599,1722,7324,E Buckeye at Vondron,This stop (#7324) is westbound on the 5198 block of E Buckeye after Vondron,43.073523,-89.291879,1,,0,,,1,1,CMAD,1,270,E Buckeye,5198,Vondron,111,20250817,20250817
-9938803.53557894,5322743.94287332,2600,1723,F725,S Thompson at Rustic Wood,This flag stop (#F725) is northbound on the 1999 block of S Thompson after Rustic Wood,43.07072,-89.281786,1,,0,,,0,0,CMAD,1,0,S Thompson,1999,Rustic Wood,100,20250817,20250817
-9936600.85066096,5326733.19523084,2601,1724,7326,Wyalusing at Summertown,This stop (#7326) is southbound on the 228 block of Wyalusing before Summertown,43.096893,-89.261999,1,,0,,,1,1,CMAD,3,180,Wyalusing,228,Summertown,111,20250817,20250817
-9942444.57350437,5323235.69920101,2602,1725,7328,Buckeye at Turner,This stop (#7328) is westbound on the 4798 block of Buckeye after Turner,43.073947,-89.314494,1,,0,,,1,1,CMAD,1,270,Buckeye,4798,Turner,111,20250817,20250817
-9940123.7877278,5321022.90055124,2603,1726,7331,Agriculture at Dairy,This stop (#7331) is northbound on the 2701 block of Agriculture before Dairy,43.059425,-89.293646,1,,0,,,1,1,CMAD,3,0,Agriculture,2701,Dairy,111,20250817,20250817
-9938889.47367373,5323161.48949752,2604,1727,7333,E Buckeye at S Thompson,This stop (#7333) is eastbound on the 5701 block of E Buckeye after S Thompson,43.07346,-89.282558,1,,0,,,1,1,CMAD,1,90,E Buckeye,5701,S Thompson,111,20250817,20250817
-9938605.16101246,5324878.96147719,2605,1728,7334,Cottage Grove at North Star,This stop (#7334) is westbound on the 5898 block of Cottage Grove after North Star,43.084729,-89.280004,1,,0,,,1,1,CMAD,1,270,Cottage Grove,5898,North Star,111,20250817,20250817
-9940688.39703912,5323132.37961808,2606,1729,7335,E Buckeye at Twilight,This stop (#7335) is eastbound on the 4899 block of E Buckeye before Twilight,43.073269,-89.298718,1,,0,,,1,1,CMAD,3,90,E Buckeye,4899,Twilight,111,20250817,20250817
-9943070.96592315,5324715.56024859,2607,1730,7341,Cottage Grove at Drexel,This stop (#7341) is eastbound on the 401 block of Cottage Grove after Drexel,43.083657,-89.320121,1,,0,,,1,1,CMAD,1,90,Cottage Grove,401,Drexel,111,20250817,20250817
-9940812.74003791,5323675.825914,2608,1731,F733,Starker at Angel Crest,This flag stop (#F733) is eastbound on the 4799 block of Starker before Angel Crest,43.076835,-89.299835,1,,0,,,1,0,CMAD,3,90,Starker,4799,Angel Crest,100,20250817,20250817
-9942438.34053373,5322643.51522656,2609,1732,7348,Turner at Ruth,This stop (#7348) is southbound on the 4898 block of Turner before Ruth,43.070061,-89.314438,1,,0,,,1,1,CMAD,3,180,Turner,4898,Ruth,111,20250817,20250817
-9942090.69160531,5321437.31993146,2610,1733,7351,Pflaum at Camden,This stop (#7351) is eastbound on the 1301 block of Pflaum after Camden,43.062145,-89.311315,1,,0,,,1,1,CMAD,1,90,Pflaum,1301,Camden,111,20250817,20250817
-9951986.6663527,5319605.60557826,2611,1734,0736,Fish Hatchery at Wingra,This stop (#0736) is southbound on the 1700 block of Fish Hatchery after N Wingra,43.050122,-89.400212,1,,0,,,1,1,CMAD,1,180,Fish Hatchery,1700,N Wingra,100,20250817,20250817
-9941122.42808733,5325443.23582705,2612,1736,F739,Acewood at Goldfinch,This flag stop (#F739) is northbound on the 701 block of Acewood before Goldfinch,43.088431,-89.302617,1,,0,,,0,0,CMAD,3,0,Acewood,701,Goldfinch,100,20250817,20250817
-9938123.47824788,5327076.97598089,2613,1737,7371,Milwaukee at North Star,This stop (#7371) is eastbound on the 6101 block of Milwaukee after North Star,43.099148,-89.275677,1,,0,,,1,1,CMAD,1,90,Milwaukee,6101,North Star,111,20250817,20250817
-9942657.1912443,5324710.98843294,2614,1738,7374,Dempsey at Cottage Grove,This stop (#7374) is southbound on the 3900 block of Dempsey after Cottage Grove,43.083627,-89.316404,1,,0,,,1,1,CMAD,1,180,Dempsey,3900,Cottage Grove,111,20250817,20250817
